id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
715338931943461004,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,285713119,Zack,Brooklyn,Bedford-Stuyvesant,40.688516513404025,-73.95586403446092,Private room,270.0,30,1,2022-10-05,0.07,1,365,0,No License,No rating,1,1,1
692700316570921760,Townhouse in Brooklyn · ★4.70 · 1 bedroom · 1 bed · 2 shared baths,83143535,Michelle,Brooklyn,Crown Heights,40.67742,-73.94276,Private room,70.0,30,40,2023-10-29,2.39,15,365,20,No License,4.70 ,1,1,2
54230938,Rental unit in New York · 3 bedrooms · 3 beds · 1 bath,2867137,Avi,Manhattan,Upper West Side,40.79621,-73.96662,Entire home/apt,199.0,30,1,2022-09-08,0.06,91,357,0,No License,No rating,3,3,1
47315577,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,185979641,Ralph,Manhattan,Murray Hill,40.74469,-73.97156,Entire home/apt,175.0,30,1,2022-11-02,0.07,9,340,0,No License,No rating,1,1,1
19583985,Rental unit in Brooklyn · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,9864136,Anthony,Brooklyn,Bushwick,40.68674,-73.91492,Private room,60.0,30,4,2022-12-01,0.13,19,365,0,No License,3.75 ,1,1,1
3852538,Rental unit in Brooklyn · ★4.77 · 1 bedroom · 1 bed · 1 bath,18163268,Lauren,Brooklyn,Fort Greene,40.69331,-73.98186,Entire home/apt,214.0,30,31,2017-09-17,0.27,1,65,0,No License,4.77 ,1,1,1
5269840,Rental unit in Brooklyn · ★4.86 · 2 bedrooms · 3 beds · 1 bath,27277459,Dawn,Brooklyn,East Flatbush,40.65514,-73.91992,Entire home/apt,152.0,30,88,2021-10-22,0.87,2,363,0,No License,4.86 ,2,3,1
34071691,Boutique hotel in New York · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,234.0,1,591,2023-11-26,11.31,10,363,2,Exempt,4.57 ,1,1,1
29659322,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,223238601,Valentine,Brooklyn,Bedford-Stuyvesant,40.69523,-73.93519,Private room,70.0,30,42,2023-07-23,0.73,1,252,6,No License,5.0 ,1,1,1
48142110,Home in Brooklyn · ★4.80 · 1 bedroom · 1 bed · 1 private bath,55183922,Corey,Brooklyn,Crown Heights,40.6734,-73.94623,Private room,147.0,30,103,2023-12-04,3.15,1,365,22,No License,4.80 ,1,1,1
879020024080781446,Rental unit in New York · 3 bedrooms · 3 beds · 2 baths,448326434,Boomerang,Manhattan,Upper East Side,40.77612,-73.94483,Entire home/apt,252.0,30,1,2023-11-30,0.79,52,343,1,No License,No rating,3,3,2
1100421,Condo in Brooklyn · ★4.90 · 1 bedroom · 1 bed · 1 bath,1545977,Lelia,Brooklyn,Cobble Hill,40.68768,-73.99097,Entire home/apt,165.0,30,48,2023-10-01,0.37,1,332,3,No License,4.90 ,1,1,1
35540417,Boutique hotel in Long Island City · ★4.47 · 1 bedroom · 2 beds · 1 private bath,263720409,Nesva Hotel,Queens,Long Island City,40.75331,-73.93501,Hotel room,203.0,1,19,2023-12-03,0.36,13,0,1,Exempt,4.47 ,1,2,1
41493321,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,326666759,Black,Manhattan,Harlem,40.8032,-73.9522,Entire home/apt,450.0,30,1,2020-01-16,0.02,1,0,0,No License,No rating,1,1,1
735450962225985884,Rental unit in Brooklyn · ★4.80 · Studio · 1 bed · 1 bath,16918947,Erika,Brooklyn,Bushwick,40.7018067,-73.92603919999999,Entire home/apt,147.0,30,30,2023-11-21,2.21,2,86,27,No License,4.80 ,Studio,1,1
513343,Rental unit in Brooklyn · 1 bedroom · 2 beds · 1 bath,2528671,Dennis,Brooklyn,Prospect Heights,40.67604,-73.96865,Entire home/apt,125.0,30,1,2012-07-11,0.01,1,298,0,No License,No rating,1,2,1
51883501,Guest suite in Queens · ★4.33 · 1 bedroom · 1 bed · 1 bath,420261624,Sarita,Queens,Sunnyside,40.73545,-73.92166,Entire home/apt,190.0,30,6,2021-10-31,0.21,1,359,0,No License,4.33 ,1,1,1
12246395,Rental unit in New York · 3 bedrooms · 3 beds · 1.5 baths,65364483,Irina,Manhattan,Upper West Side,40.79805,-73.96678,Entire home/apt,350.0,90,1,2016-08-22,0.01,1,89,0,No License,No rating,3,3,1.5
49505001,Rental unit in Brooklyn · 1 bedroom · 1 shared bath,3223938,Eugene,Brooklyn,Bushwick,40.69648,-73.90592,Private room,40.0,90,1,2021-09-01,0.03,589,279,0,No License,No rating,1,1,1
50728514,Condo in New York · ★4.71 · 3 bedrooms · 3 beds · 1 bath,15672224,Michael,Manhattan,Inwood,40.86358,-73.92961,Entire home/apt,129.0,30,7,2023-12-01,0.24,1,45,2,No License,4.71 ,3,3,1
1000674434781153107,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 2 beds · 1 bath,274602057,Miriam,Brooklyn,Crown Heights,40.66669904282798,-73.92978267879737,Entire home/apt,159.0,1,7,2023-12-16,3.89,4,147,7,Exempt,5.0 ,1,2,1
697920584382622177,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,450580547,Hannah M.,Manhattan,Upper East Side,40.7711,-73.95627,Entire home/apt,90.0,30,3,2023-09-05,0.29,47,335,3,No License,5.0 ,Studio,1,1
47356150,Rental unit in New York · ★4.71 · 1 bedroom · 1 bed · 1 bath,292630,Mich,Manhattan,East Village,40.7262,-73.97773,Entire home/apt,99.0,30,31,2023-10-02,0.87,6,270,2,No License,4.71 ,1,1,1
839214509166617431,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,19758179,Telmo,Brooklyn,Bushwick,40.69935,-73.91438,Entire home/apt,101.0,30,2,2023-07-02,0.26,9,189,2,No License,No rating,1,1,1
